@relation mainnew-weka.filters.unsupervised.attribute.Remove-R1_clustered

@attribute Instance_number numeric
@attribute 769.948669 numeric
@attribute 2982.984131 numeric
@attribute Cluster {cluster0,cluster1}

@data
3873,6148.135742,2964.036377,cluster1
3874,6198.192871,2858.522705,cluster1
3875,5870.275391,2813.568115,cluster1
3876,6369.999512,3178.406982,cluster1
3877,6161.710449,3587.828857,cluster1
3878,5838.883301,2719.943604,cluster1
3879,5854.155273,2809.852783,cluster1
3880,6237.220703,2813.196533,cluster1
3881,5860.518555,2831.401367,cluster1
3882,6170.619141,3003.046631,cluster1
3883,6184.618164,3584.113525,cluster1
3884,5846.095215,2824.342285,cluster1
3885,6201.586426,3014.192383,cluster1
3886,6272.006348,2836.974365,cluster1
3887,6302.973633,2828.057617,cluster1
3888,5759.555664,2672.759766,cluster1
3889,6329.699219,2777.158447,cluster1
3890,5916.938965,2621.117432,cluster1
3891,6295.337891,3001.188965,cluster1
3892,6362.36377,2824.342285,cluster1
3893,5759.555664,2617.030762,cluster1
3894,6397.149414,2751.894775,cluster1
3895,6316.548828,3044.285889,cluster1
3896,6361.515137,2888.616455,cluster1
3897,6315.700195,3055.060303,cluster1
3898,6315.700195,3058.775391,cluster1
3899,5661.137695,2596.968262,cluster1
3900,6501.930176,2742.978271,cluster1
3901,5619.98877,2585.450928,cluster1
3902,6023.416504,2479.19458,cluster1
3903,5597.505859,2579.13501,cluster1
3904,5601.747559,2643.40918,cluster1
3905,5540.236816,2561.301758,cluster1
3906,5763.797363,2386.68457,cluster1
3907,5930.089355,2445.385742,cluster1
3908,5597.505859,2708.054688,cluster1
3909,5706.528809,2358.448486,cluster1
3910,5835.06543,2411.57666,cluster1
3911,5577.143555,2749.294189,cluster1
3912,5509.269043,2648.239014,cluster1
3913,6101.047852,2326.125732,cluster1
3914,5962.753906,2372.195068,cluster1
3915,5894.455566,2518.576416,cluster1
3916,5431.213867,2527.121338,cluster1
3917,5714.588867,2297.146729,cluster1
3918,5869.851074,2509.659668,cluster1
3919,5720.952148,2291.57373,cluster1
3920,5643.320801,2327.240234,cluster1
3921,5865.608887,2511.145752,cluster1
3922,5857.548828,2513.375,cluster1
3923,6662.70752,3513.523438,cluster1
3924,6709.794922,2563.159424,cluster1
3925,6687.311523,2528.979004,cluster1
3926,6658.465332,2496.65625,cluster1
3927,6625.800781,2462.47583,cluster1
3928,6587.621582,2449.843994,cluster1
3929,6593.13623,2473.993164,cluster1
3930,6580.833984,2420.121826,cluster1
3931,6554.108398,2369.594238,cluster1
3932,6527.382812,2328.35498,cluster1
3933,6502.778809,2285.257812,cluster1
3934,6498.960449,2256.278809,cluster1
3935,6439.995117,2225.813721,cluster1
3936,6642.345215,2342.844482,cluster1
3937,6319.518066,2202.035889,cluster1
3938,6311.882324,2200.178223,cluster1
3939,6696.220215,2369.594238,cluster1
3940,6390.786133,2165.626465,cluster1
3941,6750.095215,2406.746826,cluster1
3942,6185.041992,2171.570801,cluster1
3943,6180.375977,2170.827881,cluster1
3944,6441.267578,2090.578125,cluster1
3945,6833.241211,2403.403076,cluster1
3946,6119.713379,2120.300293,cluster1
3947,6518.050293,2102.095459,cluster1
3948,6814.576172,2332.44165,cluster1
3949,6147.287109,2068.657959,cluster1
3950,6555.381348,2059.741455,cluster1
3951,6166.800781,2045.623413,cluster1
3952,6583.803711,2046.366455,cluster1
3953,6063.716797,1996.581909,cluster1
3954,6055.23291,1998.439575,cluster1
3955,6085.775879,1967.602905,cluster1
3956,6116.319336,1940.853027,cluster1
3957,6136.257812,1927.478027,cluster1
3958,6147.287109,1925.248901,cluster1
3959,6169.346191,1929.335693,cluster1
3960,6186.739258,1934.908569,cluster1
3961,6210.919434,1931.193359,cluster1
3962,8898.31543,3739.782959,cluster1
3963,8882.195312,3732.352539,cluster1
3964,8866.075195,3725.293457,cluster1
3965,6496.415527,2898.647705,cluster1
3966,9661.477539,3037.969971,cluster1
3967,9331.862305,2964.036377,cluster1
3968,8516.098633,1349.011719,cluster1
3969,8361.260742,1389.508057,cluster1
3970,8713.358398,2119.185547,cluster1
3971,8705.298828,2108.411377,cluster1
3972,8684.511719,2097.637207,cluster1
3973,8659.907227,2094.293457,cluster1
3974,8639.544922,2097.637207,cluster1
3975,8565.732422,2140.734131,cluster1
3976,8553.429688,2137.390381,cluster1
3977,8544.945312,2119.185547,cluster1
3978,8536.885742,2101.352295,cluster1
3979,8450.769531,2007.727783,cluster1
3980,9251.261719,2203.150635,cluster1
3981,9173.207031,2293.059814,cluster1
3982,9119.755859,2332.44165,cluster1
3983,9090.90918,2350.646484,cluster1
3984,5446.061035,2100.609375,cluster1
3985,5421.456543,2089.834961,cluster1
3986,5415.517578,2104.324463,cluster1
3987,5524.964844,2134.789795,cluster1
3988,5499.512207,2255.907227,cluster1
3989,5392.610352,2203.521973,cluster1
3990,5615.322754,2313.122314,cluster1
3991,5001.484863,1075.568481,cluster1
3992,5081.236816,1052.162231,cluster1
3993,5098.205566,1068.880981,cluster1
3994,5288.253418,1061.450439,cluster1
3995,4916.217773,893.89209,cluster1
3996,5360.370117,1047.332397,cluster1
3997,5377.338379,1043.988647,cluster1
3998,4998.09082,851.166565,cluster1
3999,5400.67041,1042.502563,cluster1
4000,5421.880859,1042.502563,cluster1
4001,5443.516113,1043.988647,cluster1
4002,4730.835938,856.739502,cluster1
4003,4913.248047,802.496643,cluster1
4004,4934.034668,770.916931,cluster1
4005,4679.930664,903.180237,cluster1
4006,5175.412598,759.399597,cluster1
4007,4817.375977,746.7677,cluster1
4008,4840.283203,717.045593,cluster1
4009,4601.875,840.763855,cluster1
4010,4652.780762,702.18457,cluster1
4011,5245.832031,722.990051,cluster1
4012,4598.057129,820.701416,cluster1
4013,4585.754883,827.760437,cluster1
4014,5071.47998,699.955444,cluster1
4015,4702.837891,679.149963,cluster1
4016,4626.055176,631.223083,cluster1
4017,4615.874023,606.330811,cluster1
4018,4757.561523,653.514648,cluster1
4019,4975.60791,644.969543,cluster1
4020,4573.876953,560.633057,cluster1
4021,5289.102051,561.37616,cluster1
4022,4709.625488,567.692078,cluster1
4023,4886.522949,594.070435,cluster1
4024,4631.569824,511.963135,cluster1
4025,4689.6875,546.143555,cluster1
4026,4511.517578,501.931946,cluster1
4027,4517.032227,490.414612,cluster1
4028,4756.713379,535.369324,cluster1
4029,4499.215332,530.539429,cluster1
4030,4783.438477,513.820801,cluster1
4031,4670.597656,459.949463,cluster1
4032,4812.709473,552.831055,cluster1
4033,4498.366699,574.007996,cluster1
4034,4795.740723,488.928528,cluster1
4035,4539.091309,404.963593,cluster1
4036,4797.861816,465.522369,cluster1
4037,5254.316406,354.436035,cluster1
4038,4578.119141,413.880219,cluster1
4039,4803.800781,430.970428,cluster1
4040,4497.518555,645.712585,cluster1
4041,4381.708008,478.154266,cluster1
4042,4491.155273,672.833984,cluster1
4043,4390.616211,577.351746,cluster1
4044,4495.397461,708.500549,cluster1
4045,4514.486816,295.734894,cluster1
4046,4655.326172,392.703217,cluster1
4047,4313.40918,433.571106,cluster1
4048,4480.549805,734.878906,cluster1
4049,4304.925293,451.775909,cluster1
4050,4474.186523,308.36676,cluster1
4051,4558.181152,281.616882,cluster1
4052,4645.14502,344.033295,cluster1
4053,4707.504395,377.842163,cluster1
4054,4462.73291,766.087097,cluster1
4055,4274.806152,407.935791,cluster1
4056,4352.437012,394.189331,cluster1
4057,4724.896973,364.467224,cluster1
4058,4606.96582,267.12735,cluster1
4059,5245.832031,176.846481,cluster1
4060,4548.848145,763.85791,cluster1
4061,4740.168945,352.5784,cluster1
4062,4374.92041,367.810974,cluster1
4063,4455.520996,242.978149,cluster1
4064,4240.868652,449.175201,cluster1
4065,4402.070312,330.658356,cluster1
4066,4386.374023,728.562927,cluster1
4067,4713.019043,327.686127,cluster1
4068,4569.210449,756.427429,cluster1
4069,4303.228027,540.199158,cluster1
4070,5219.530762,169.415955,cluster1
4071,4708.776855,315.425781,cluster1
4072,4646.41748,240.005951,cluster1
4073,4221.779297,344.776337,cluster1
4074,5199.168457,158.641693,cluster1
4075,4436.855957,199.881119,cluster1
4076,4527.637695,168.301376,cluster1
4077,4811.437012,339.946503,cluster1
4078,4428.371582,182.047852,cluster1
4079,5172.867188,154.926437,cluster1
4080,4240.868652,510.477051,cluster1
4081,4430.492676,178.332596,cluster1
4082,5321.766602,203.967896,cluster1
4083,4435.158691,167.558334,cluster1
4084,4240.868652,526.452698,cluster1
4085,4340.559082,283.846039,cluster1
4086,4560.302246,155.669495,cluster1
4087,4345.649902,279.016205,cluster1
4088,5343.401367,212.513,cluster1
4089,4240.868652,539.084534,cluster1
4090,4198.022949,286.075195,cluster1
4091,5366.309082,229.60321,cluster1
4092,4595.087402,148.610489,cluster1
4093,4800.831543,281.245361,cluster1
4094,4630.297363,144.895233,cluster1
4095,4159.419434,269.356506,cluster1
4096,4292.623047,232.203888,cluster1
4097,4157.298828,307.623718,cluster1
4098,4269.715332,349.23465,cluster1
4099,4283.290039,213.627579,cluster1
4100,5071.904297,212.513,cluster1
4101,4797.013672,209.169266,cluster1
4102,4156.450195,325.45697,cluster1
4103,4089.424316,238.519836,cluster1
4104,4243.414062,263.040558,cluster1
4105,4274.381836,174.245804,cluster1
4106,4235.354004,261.182953,cluster1
4107,4836.889648,200.624161,cluster1
4108,5031.179688,189.849899,cluster1
4109,4823.739258,270.4711,cluster1
4110,4805.07373,270.4711,cluster1
4111,4924.277832,2019.988159,cluster1
4112,4942.094727,2026.304077,cluster1
4113,4713.443359,1941.224609,cluster1
4114,4907.733398,1051.419189,cluster1
4115,4944.640137,1171.793701,cluster1
4116,4578.119141,1782.954346,cluster1
4117,5072.75293,286.075195,cluster1
4118,5062.571777,295.363342,cluster1
4119,4666.355469,1838.68335,cluster1
4120,4889.916504,215.113693,cluster1
4121,4827.980957,1628.770996,cluster1
4122,4842.404297,1632.114746,cluster1
4123,4850.464355,1628.399414,cluster1
4124,4854.706543,1626.54187,cluster1
4125,4710.049805,1604.993286,cluster1
4126,4678.657715,1682.270752,cluster1
4127,4668.900879,1705.67688,cluster1
4128,4745.683594,1694.90271,cluster1
4129,4764.349121,1698.61792,cluster1
4130,4772.40918,1700.104004,cluster1
4131,4774.530273,1689.329712,cluster1
4132,4301.53125,0,cluster1
4133,4260.806641,24.892258,cluster1
4134,4256.564941,32.322781,cluster1
4135,4265.473145,102.912766,cluster1
4136,4306.62207,86.565613,cluster1
4137,4321.04541,80.249664,cluster1
4138,4328.681152,70.589981,cluster1
4139,4335.044434,61.673355,cluster1
4140,4973.910645,1260.960083,cluster1
4141,4972.638184,1250.185791,cluster1
4142,4971.365723,1239.411499,cluster1
4143,4535.697754,850.795044,cluster1
4144,4362.618164,151.954224,cluster1
4145,4354.558105,156.412537,cluster1
4146,4367.708984,143.780655,cluster1
4147,4372.799316,134.492493,cluster1
4148,4325.711426,167.186798,cluster1
4149,4337.165527,1068.137939,cluster1
4150,8688.753906,6677.8125,cluster0
4151,8647.180664,6393.966309,cluster0
4152,8686.632812,7024.817871,cluster0
4153,8754.083008,6399.167969,cluster0
4154,8515.674805,6365.358887,cluster0
4155,8625.12207,6242.383789,cluster0
4156,8864.802734,6407.341309,cluster0
4157,8396.894531,6335.636719,cluster0
4158,8755.780273,6244.612793,cluster0
4159,8871.59082,7186.431641,cluster0
4160,8573.791992,5995.318848,cluster0
4161,8770.203125,6090.058105,cluster0
4162,8578.03418,5962.996094,cluster0
4163,8774.445312,6057.735352,cluster0
4164,8567.004883,5901.322754,cluster0
4165,8607.304688,5897.979004,cluster0
4166,8551.308594,5815.128418,cluster0
4167,8652.696289,5879.773926,cluster0
4168,8656.513672,5896.121094,cluster0
4169,8549.612305,5804.354492,cluster0
4170,8565.732422,5779.090332,cluster0
4171,8535.612305,5729.306152,cluster0
4172,8866.923828,5802.496582,cluster0
4173,8513.129883,5657.22998,cluster0
4174,8649.726562,5678.406738,cluster0
4175,8500.827148,5659.087402,cluster0
4176,8506.766602,5637.539062,cluster0
4177,8490.646484,5655.37207,cluster0
4178,8484.283203,5648.313477,cluster0
4179,8492.342773,5639.396484,cluster0
4180,8676.452148,5644.598145,cluster0
4181,8697.238281,5605.216309,cluster1
4182,8715.479492,5534.997559,cluster1
4183,9129.512695,5962.996094,cluster0
4184,8776.990234,5317.654785,cluster1
4185,8801.594727,5244.464355,cluster1
4186,8807.958008,5192.450684,cluster1
4187,8801.594727,5120.746094,cluster1
4188,8731.175781,5135.606934,cluster1
4189,8931.829102,5092.510254,cluster1
4190,8746.447266,4947.986328,cluster1
4191,9061.638672,5060.558594,cluster1
4192,8727.782227,4765.195312,cluster1
4193,9152.419922,4989.96875,cluster1
4194,8396.894531,5190.221191,cluster1
4195,8388.834961,5181.304688,cluster1
4196,9199.507812,4942.413574,cluster1
4197,8388.834961,5124.461426,cluster1
4198,8703.177734,4621.786133,cluster1
4199,8692.996094,4602.095215,cluster1
4200,8768.930664,4598.751465,cluster1
4201,8648.029297,4546.737793,cluster1
4202,8667.119141,4547.480957,cluster1
4203,8617.061523,4545.995117,cluster1
4204,8706.146484,4540.421875,cluster1
4205,8896.194336,4575.345703,cluster1
4206,9451.067383,4828.726562,cluster1
4207,8495.3125,4506.241699,cluster1
4208,8818.988281,4495.467285,cluster1
4209,8978.492188,4533.734375,cluster1
4210,8365.50293,4754.421387,cluster1
4211,8884.741211,4473.918945,cluster1
4212,9019.216797,4501.411621,cluster1
4213,8395.198242,4630.331543,cluster1
4214,9037.881836,4503.269531,cluster1
4215,8382.895508,4529.647949,cluster1
4216,8395.198242,4642.963379,cluster1
4217,8915.28418,4454.228027,cluster1
4218,8936.071289,4430.821777,cluster1
4219,8950.070312,4411.130859,cluster1
4220,9683.960938,4718.011719,cluster1
4221,8339.625977,4463.144531,cluster1
4222,8331.990234,4408.901855,cluster1
4223,10000,4578.689453,cluster1
4224,5447.757812,2806.509033,cluster1
4225,5432.062012,2803.908447,cluster1
4226,5486.785645,2812.825195,cluster1
4227,5472.362305,2731.460938,cluster1
4228,5473.635254,2855.922119,cluster1
4229,5466.42334,2880.071289,cluster1
4230,5455.817871,2894.189209,cluster1
4231,5310.736816,2794.248779,cluster1
4232,5602.171875,2830.658447,cluster1
4233,5262.376465,2796.478027,cluster1
4234,5300.555664,2728.488525,cluster1
4235,5600.899414,2881.185791,cluster1
4236,5211.046387,2809.109863,cluster1
4237,5319.221191,2670.9021,cluster1
4238,5167.776855,2810.967529,cluster1
4239,5207.652832,2745.578857,cluster1
4240,5203.410645,2893.074707,cluster1
4241,5213.591797,2720.686523,cluster1
4242,5333.644531,2602.54126,cluster1
4243,5216.561523,2708.054688,cluster1
4244,5096.084473,2803.908447,cluster1
4245,5197.47168,2954.748047,cluster1
4246,5167.352539,2702.110352,cluster1
4247,5335.341309,2544.95459,cluster1
4248,5163.110352,2713.256104,cluster1
4249,5232.257324,2644.523682,cluster1
4250,5144.444824,2699.137939,cluster1
4251,5144.444824,2715.11377,cluster1
4252,5239.893066,2614.430176,cluster1
4253,5086.327637,2890.102539,cluster1
4254,5337.038086,2492.940918,cluster1
4255,4999.788086,2805.766113,cluster1
4256,5282.73877,2613.31543,cluster1
4257,5086.327637,2931.342041,cluster1
4258,5154.20166,2632.263428,cluster1
4259,5297.162109,2612.57251,cluster1
4260,4996.394043,2853.692871,cluster1
4261,5349.764648,2439.441162,cluster1
4262,5297.162109,2627.062012,cluster1
4263,5141.899414,2615.544678,cluster1
4264,5080.388672,2962.178711,cluster1
4265,5250.498535,2535.294922,cluster1
4266,4992.576172,2906.821289,cluster1
4267,5053.663086,3019.393555,cluster1
4268,5037.118652,3061.376221,cluster1
4269,4774.530273,2814.682617,cluster1
4270,4757.98584,2818.397949,cluster1
4271,4729.563477,2829.172119,cluster1
4272,4920.884277,3042.428223,cluster1
4273,4904.339844,3044.285889,cluster1
4274,4704.11084,2787.561279,cluster1
4275,4868.281738,3055.060303,cluster1
4276,4682.05127,2796.478027,cluster1
4277,4838.162109,3065.091309,cluster1
4278,4664.234375,2723.287354,cluster1
4279,4691.808594,2713.256104,cluster1
4280,4646.841797,2695.422852,cluster1
4281,4813.133789,2964.779297,cluster1
4282,4592.54248,2878.585205,cluster1
4283,4941.246582,3174.320068,cluster1
4284,4605.268555,2732.203857,cluster1
4285,4716.836914,3101.872559,cluster1
4286,4533.57666,2905.335205,cluster1
4287,4567.089355,2771.585693,cluster1
4288,4744.411133,3147.94165,cluster1
4289,4820.769531,2719.200439,cluster1
4290,4827.557129,2723.287354,cluster1
4291,4569.210449,2570.590088,cluster1
4292,4536.970215,2748.551025,cluster1
4293,4669.749512,3185.094482,cluster1
4294,4495.821289,2844.404785,cluster1
4295,4497.518555,2685.02002,cluster1
4296,4500.063477,2674.24585,cluster1
4297,4476.307617,2827.314697,cluster1
4298,4500.487793,2670.158936,cluster1
4299,4517.456543,2486.996582,cluster1
4300,4456.369629,2799.450195,cluster1
4301,4683.324219,2498.885498,cluster1
4302,4432.61377,2770.099609,cluster1
4303,4489.882324,2771.585693,cluster1
4304,4722.775879,2475.479248,cluster1
4305,4413.099609,2753.009277,cluster1
4306,4721.503418,2546.069336,cluster1
4307,4750.350098,2458.760498,cluster1
4308,4393.161621,2770.099609,cluster1
4309,4696.474609,2436.468994,cluster1
4310,4743.5625,2574.305176,cluster1
4311,4774.530273,2443.899658,cluster1
4312,4754.167969,2592.51001,cluster1
4313,4761.379395,2610.343262,cluster1
4314,4764.349121,2623.34668,cluster1
4315,4667.204102,2372.937988,cluster1
4316,4408.433594,2315.351562,cluster1
4317,4761.379395,2654.18335,cluster1
4318,4739.320312,2352.132568,cluster1
4319,4830.102051,2560.558838,cluster1
4320,4614.601562,2394.858154,cluster1
4321,4836.889648,2573.190674,cluster1
4322,4717.26123,2651.582764,cluster1
4323,4819.49707,2655.669434,cluster1
4324,4830.102051,2589.537842,cluster1
4325,4699.868652,2650.09668,cluster1
4326,4338.437988,2348.045654,cluster1
4327,4597.208496,2372.937988,cluster1
4328,4832.223145,2611.829346,cluster1
4329,4326.560059,2297.518311,cluster1
4330,4296.016602,2299.747314,cluster1
4331,5112.20459,2241.046143,cluster1
4332,5614.898438,2392.257324,cluster1
4333,5589.869629,2417.52124,cluster1
4334,6549.866211,2667.929932,cluster1
4335,5232.257324,3247.882324,cluster1
4336,5849.48877,2509.659668,cluster1
4337,5855.427734,2497.027832,cluster1
4338,5571.628418,4515.529785,cluster1
4339,5540.661133,4549.710449,cluster1
4340,5538.540039,4564.199707,cluster1
4341,5555.932617,4556.769043,cluster1
4342,5650.532227,4532.991699,cluster1
4343,5393.882812,2909.793457,cluster1
4344,5587.324707,3830.063965,cluster1
4345,5586.051758,3817.432129,cluster1
4346,6968.141602,9088.274414,cluster0
4347,6634.708984,9366.547852,cluster0
4348,6630.042969,9362.460938,cluster0
4349,6641.496582,9358.746094,cluster0
4350,6625.376465,9358.746094,cluster0
4351,6813.727539,9289.270508,cluster0
4352,6764.518555,8099.271973,cluster0
4353,6610.953125,9321.964844,cluster0
4354,6604.166016,9310.076172,cluster0
4355,6620.286133,9307.84668,cluster0
4356,6613.498535,9305.989258,cluster0
4357,6091.291016,9718.382812,cluster0
4358,6049.717773,9725.813477,cluster0
4359,5987.358398,9725.813477,cluster0
4360,5852.03418,9705.750977,cluster0
4361,5829.550781,9718.382812,cluster0
4362,6403.088379,9603.953125,cluster0
4363,5732.830078,9785.257812,cluster0
4364,5684.469727,9757.021484,cluster0
4365,5652.65332,9749.219727,cluster0
4366,5641.624023,9848.045898,cluster0
4367,6315.700195,9447.912109,cluster0
4368,6308.912598,9436.023438,cluster0
4369,6334.365723,9425.992188,cluster0
4370,6292.368164,9405.929688,cluster0
4371,6339.031738,9440.852539,cluster0
4372,5575.446289,9798.632812,cluster0
4373,5566.11377,9900.430664,cluster0
